Time_ps,Chan1
9712.0,0
9728.0,0
9744.0,0
9760.0,0
9776.0,1
9792.0,0
9808.0,1
9824.0,1
9840.0,0
9856.0,0
9872.0,1
9888.0,3
9904.0,1
9920.0,4
9936.0,3
9952.0,1
9968.0,5
9984.0,1
10000.0,0
10016.0,2
10032.0,0
10048.0,3
10064.0,3
10080.0,2
10096.0,3
10112.0,1
10128.0,2
10144.0,0
10160.0,1
10176.0,3
10192.0,0
10208.0,2
10224.0,2
10240.0,4
10256.0,2
10272.0,2
10288.0,1
10304.0,2
10320.0,4
10336.0,2
10352.0,2
10368.0,1
10384.0,3
10400.0,2
10416.0,3
10432.0,0
10448.0,1
10464.0,0
10480.0,1
10496.0,2
10512.0,2
10528.0,1
10544.0,0
10560.0,0
10576.0,0
10592.0,1
10608.0,0
10624.0,1
10640.0,0
10656.0,0
10672.0,0
10688.0,0
10704.0,1
10720.0,3
10736.0,1
10752.0,3
10768.0,0
10784.0,0
10800.0,2
10816.0,7
10832.0,1
10848.0,2
10864.0,1
10880.0,2
10896.0,1
10912.0,0
10928.0,0
10944.0,2
10960.0,1
10976.0,0
10992.0,1
11008.0,0
11024.0,0
11040.0,2
11056.0,0
11072.0,1
11088.0,0
11104.0,0
11120.0,0
11136.0,2
11152.0,0
11168.0,2
11184.0,1
11200.0,1
11216.0,1
11232.0,2
11248.0,1
11264.0,1
11280.0,0
11296.0,1
11312.0,1
11328.0,2
11344.0,0
11360.0,2
11376.0,1
11392.0,0
11408.0,1
11424.0,2
11440.0,1
11456.0,2
11472.0,1
11488.0,1
11504.0,0
11520.0,0
11536.0,1
11552.0,1
11568.0,0
11584.0,0
11600.0,0
11616.0,1
11632.0,0
11648.0,1
11664.0,0
11680.0,0
11696.0,0
11712.0,0
11728.0,0
11744.0,0
11760.0,0
11776.0,0
11792.0,1
11808.0,1
11824.0,0
11840.0,0
11856.0,0
11872.0,1
11888.0,0
11904.0,1
11920.0,1
11936.0,0
11952.0,0
11968.0,0
11984.0,0
12000.0,1
12016.0,0
12032.0,0
12048.0,0
12064.0,1
12080.0,2
12096.0,2
12112.0,0
12128.0,0
12144.0,0
12160.0,0
12176.0,0
12192.0,0
12208.0,0
12224.0,0
12240.0,1
12256.0,0
12272.0,1
12288.0,0
12304.0,0
12320.0,0
12336.0,0
12352.0,2
12368.0,1
12384.0,0
12400.0,0
12416.0,0
12432.0,0
12448.0,0
12464.0,0
12480.0,1
12496.0,0
12512.0,0
12528.0,0
12544.0,1
12560.0,0
12576.0,0
12592.0,1
12608.0,0
12624.0,0
12640.0,1
12656.0,0
12672.0,0
12688.0,0
12704.0,1
12720.0,0
12736.0,0
12752.0,1
12768.0,0
12784.0,0
12800.0,0
12816.0,0
12832.0,0
12848.0,0
12864.0,2
12880.0,0
12896.0,0
12912.0,1
12928.0,0
12944.0,0
12960.0,0
12976.0,0
12992.0,0
13008.0,1
13024.0,1
13040.0,2
13056.0,1
13072.0,0
13088.0,1
13104.0,0
13120.0,0
13136.0,0
13152.0,0
13168.0,0
13184.0,0
13200.0,1
13216.0,0
13232.0,1
13248.0,0
13264.0,0
13280.0,0
13296.0,0
13312.0,0
13328.0,0
13344.0,0
13360.0,1
13376.0,0
13392.0,0
13408.0,3
13424.0,0
13440.0,0
13456.0,0
13472.0,2
13488.0,0
13504.0,0
13520.0,2
13536.0,0
13552.0,0
13568.0,0
13584.0,0
13600.0,1
13616.0,0
13632.0,0
13648.0,0
13664.0,0
13680.0,2
13696.0,2
13712.0,1
13728.0,0
13744.0,0
13760.0,0
13776.0,0
13792.0,0
13808.0,0
13824.0,0
13840.0,1
13856.0,0
13872.0,1
13888.0,1
13904.0,0
13920.0,0
13936.0,0
13952.0,0
13968.0,1
13984.0,0
14000.0,0
14016.0,0
14032.0,0
14048.0,0
14064.0,0
14080.0,0
14096.0,1
14112.0,0
14128.0,0
14144.0,0
14160.0,0
14176.0,0
14192.0,0
14208.0,0
14224.0,0
14240.0,0
14256.0,0
14272.0,0
14288.0,1
14304.0,0
14320.0,0
14336.0,0
14352.0,1
14368.0,1
14384.0,0
14400.0,0
14416.0,0
14432.0,1
14448.0,0
14464.0,1
14480.0,0
14496.0,1
14512.0,0
14528.0,1
14544.0,1
14560.0,0
14576.0,0
14592.0,1
14608.0,0
14624.0,1
14640.0,0
14656.0,0
14672.0,0
14688.0,1
14704.0,2
14720.0,1
14736.0,0
14752.0,0
14768.0,1
14784.0,0
14800.0,0
14816.0,0
14832.0,0
14848.0,1
14864.0,1
14880.0,0
14896.0,0
14912.0,0
14928.0,0
14944.0,1
14960.0,0
14976.0,0
14992.0,0
15008.0,0
15024.0,0
15040.0,0
15056.0,1
15072.0,0
15088.0,0
15104.0,1
15120.0,2
15136.0,0
15152.0,0
15168.0,1
15184.0,0
15200.0,1
15216.0,2
15232.0,1
15248.0,0
15264.0,2
15280.0,0
15296.0,0
15312.0,0
15328.0,0
15344.0,0
15360.0,0
15376.0,1
15392.0,0
15408.0,0
15424.0,0
15440.0,0
15456.0,0
15472.0,0
15488.0,0
15504.0,0
15520.0,1
15536.0,0
15552.0,2
15568.0,0
15584.0,0
15600.0,0
15616.0,1
15632.0,0
15648.0,0
15664.0,2
15680.0,0
15696.0,0
15712.0,0
15728.0,0
15744.0,0
15760.0,1
15776.0,1
15792.0,0
15808.0,0
15824.0,0
15840.0,0
15856.0,0
15872.0,1
15888.0,0
15904.0,0
15920.0,0
15936.0,0
15952.0,1
15968.0,0
15984.0,2
16000.0,1
16016.0,0
16032.0,0
16048.0,1
16064.0,0
16080.0,0
16096.0,0
16112.0,0
16128.0,0
16144.0,0
16160.0,1
16176.0,1
16192.0,0
16208.0,0
16224.0,0
16240.0,0
16256.0,0
16272.0,0
16288.0,0
16304.0,0
16320.0,0
16336.0,0
16352.0,0
16368.0,0
16384.0,0
16400.0,1
16416.0,0
16432.0,2
16448.0,0
16464.0,0
16480.0,0
16496.0,0
16512.0,0
16528.0,0
16544.0,1
16560.0,0
16576.0,0
16592.0,1
16608.0,0
16624.0,0
16640.0,1
16656.0,0
16672.0,2
16688.0,0
16704.0,0
16720.0,0
16736.0,0
16752.0,1
16768.0,0
16784.0,0
16800.0,1
16816.0,4
16832.0,0
16848.0,0
16864.0,0
16880.0,0
16896.0,0
16912.0,0
16928.0,1
16944.0,1
16960.0,0
16976.0,1
16992.0,1
17008.0,0
17024.0,0
17040.0,0
17056.0,0
17072.0,1
17088.0,1
17104.0,0
17120.0,0
17136.0,0
17152.0,0
17168.0,1
17184.0,0
17200.0,0
17216.0,0
17232.0,1
17248.0,0
17264.0,0
17280.0,0
17296.0,1
17312.0,0
17328.0,1
17344.0,1
17360.0,1
17376.0,0
17392.0,0
17408.0,0
17424.0,1
17440.0,1
17456.0,0
17472.0,1
17488.0,0
17504.0,1
17520.0,0
17536.0,0
17552.0,1
17568.0,1
17584.0,0
17600.0,1
17616.0,0
17632.0,0
17648.0,1
17664.0,1
17680.0,1
17696.0,1
17712.0,1
17728.0,0
17744.0,0
17760.0,0
17776.0,2
17792.0,0
17808.0,0
17824.0,0
17840.0,0
17856.0,0
17872.0,1
17888.0,1
17904.0,0
17920.0,0
17936.0,0
17952.0,0
17968.0,0
17984.0,0
18000.0,1
18016.0,0
18032.0,0
18048.0,0
18064.0,0
18080.0,0
18096.0,0
18112.0,0
18128.0,0
18144.0,2
18160.0,0
18176.0,1
18192.0,0
18208.0,2
18224.0,1
18240.0,1
18256.0,0
18272.0,1
18288.0,0
18304.0,0
18320.0,6
18336.0,10
18352.0,23
18368.0,78
18384.0,174
18400.0,361
18416.0,681
18432.0,1121
18448.0,1701
18464.0,2424
18480.0,3111
18496.0,3914
18512.0,4456
18528.0,5207
18544.0,6021
18560.0,6651
18576.0,7421
18592.0,8007
18608.0,8539
18624.0,9459
18640.0,9904
18656.0,10511
18672.0,10954
18688.0,11422
18704.0,12078
18720.0,12513
18736.0,12714
18752.0,13384
18768.0,13607
18784.0,14096
18800.0,14422
18816.0,14702
18832.0,15094
18848.0,15198
18864.0,15144
18880.0,15437
18896.0,15573
18912.0,15672
18928.0,15669
18944.0,15688
18960.0,15559
18976.0,15935
18992.0,15805
19008.0,15789
19024.0,15681
19040.0,15507
19056.0,15510
19072.0,15318
19088.0,15312
19104.0,14971
19120.0,15212
19136.0,14594
19152.0,14416
19168.0,14341
19184.0,14108
19200.0,14181
19216.0,13956
19232.0,13784
19248.0,13654
19264.0,13642
19280.0,13242
19296.0,13165
19312.0,13193
19328.0,12924
19344.0,12796
19360.0,12659
19376.0,12345
19392.0,12694
19408.0,12585
19424.0,12272
19440.0,12090
19456.0,12190
19472.0,11993
19488.0,12198
19504.0,12025
19520.0,11860
19536.0,11929
19552.0,11721
19568.0,11670
19584.0,11432
19600.0,11535
19616.0,11271
19632.0,11364
19648.0,11093
19664.0,11005
19680.0,10971
19696.0,10999
19712.0,10790
19728.0,10950
19744.0,10870
19760.0,10791
19776.0,10595
19792.0,10578
19808.0,10415
19824.0,10500
19840.0,10525
19856.0,10343
19872.0,10187
19888.0,10373
19904.0,10185
19920.0,10127
19936.0,10059
19952.0,10123
19968.0,9977
19984.0,10120
20000.0,9814
20016.0,9813
20032.0,9604
20048.0,9713
20064.0,9584
20080.0,9545
20096.0,9531
20112.0,9489
20128.0,9637
20144.0,9431
20160.0,9526
20176.0,9427
20192.0,9356
20208.0,9361
20224.0,9235
20240.0,9249
20256.0,9166
20272.0,8982
20288.0,9046
20304.0,8923
20320.0,9026
20336.0,8930
20352.0,8902
20368.0,8871
20384.0,8837
20400.0,8779
20416.0,8770
20432.0,8799
20448.0,8656
20464.0,8775
20480.0,8546
20496.0,8677
20512.0,8483
20528.0,8564
20544.0,8504
20560.0,8352
20576.0,8589
20592.0,8428
20608.0,8306
20624.0,8397
20640.0,8323
20656.0,8175
20672.0,8098
20688.0,8210
20704.0,8237
20720.0,8113
20736.0,8007
20752.0,8065
20768.0,7910
20784.0,7915
20800.0,8015
20816.0,8015
20832.0,7904
20848.0,7828
20864.0,7635
20880.0,7877
20896.0,7687
20912.0,7803
20928.0,7573
20944.0,7536
20960.0,7593
20976.0,7625
20992.0,7624
21008.0,7472
21024.0,7327
21040.0,7465
21056.0,7574
21072.0,7310
21088.0,7346
21104.0,7226
21120.0,7247
21136.0,7317
21152.0,7256
21168.0,7094
21184.0,7214
21200.0,7059
21216.0,7154
21232.0,7084
21248.0,7138
21264.0,6970
21280.0,6986
21296.0,7030
21312.0,6942
21328.0,7044
21344.0,6994
21360.0,6941
21376.0,6869
21392.0,6875
21408.0,6786
21424.0,6796
21440.0,6743
21456.0,6775
21472.0,6617
21488.0,6677
21504.0,6590
21520.0,6731
21536.0,6655
21552.0,6709
21568.0,6458
21584.0,6628
21600.0,6509
21616.0,6589
21632.0,6246
21648.0,6496
21664.0,6420
21680.0,6387
21696.0,6322
21712.0,6362
21728.0,6288
21744.0,6223
21760.0,6097
21776.0,6141
21792.0,6090
21808.0,6198
21824.0,6224
21840.0,6024
21856.0,5938
21872.0,6083
21888.0,6065
21904.0,5874
21920.0,5912
21936.0,6018
21952.0,5837
21968.0,5953
21984.0,5853
22000.0,5908
22016.0,5722
22032.0,5775
22048.0,6005
22064.0,5839
22080.0,5900
22096.0,5718
22112.0,5734
22128.0,5734
22144.0,5633
22160.0,5625
22176.0,5768
22192.0,5830
22208.0,5712
22224.0,5503
22240.0,5583
22256.0,5548
22272.0,5608
22288.0,5577
22304.0,5471
22320.0,5485
22336.0,5408
22352.0,5451
22368.0,5330
22384.0,5309
22400.0,5501
22416.0,5330
22432.0,5304
22448.0,5345
22464.0,5291
22480.0,5207
22496.0,5342
22512.0,5149
22528.0,5173
22544.0,5178
22560.0,5225
22576.0,5158
22592.0,5166
22608.0,5008
22624.0,5014
22640.0,4976
22656.0,5160
22672.0,5013
22688.0,4973
22704.0,5025
22720.0,4966
22736.0,4895
22752.0,4814
22768.0,4892
22784.0,4952
22800.0,4841
22816.0,4861
22832.0,4816
22848.0,4629
22864.0,4814
22880.0,4746
22896.0,4683
22912.0,4833
22928.0,4808
22944.0,4713
22960.0,4608
22976.0,4796
22992.0,4631
23008.0,4644
23024.0,4642
23040.0,4702
23056.0,4581
23072.0,4553
23088.0,4411
23104.0,4449
23120.0,4481
23136.0,4373
23152.0,4470
23168.0,4511
23184.0,4529
23200.0,4408
23216.0,4414
23232.0,4352
23248.0,4372
23264.0,4379
23280.0,4210
23296.0,4371
23312.0,4325
23328.0,4330
23344.0,4367
23360.0,4177
23376.0,4330
23392.0,4273
23408.0,4210
23424.0,4255
23440.0,4183
23456.0,4301
23472.0,4155
23488.0,4047
23504.0,4060
23520.0,4066
23536.0,4153
23552.0,4149
23568.0,3990
23584.0,3949
23600.0,3892
23616.0,3918
23632.0,4016
23648.0,4120
23664.0,3936
23680.0,4036
23696.0,3880
23712.0,3941
23728.0,3757
23744.0,3839
23760.0,3870
23776.0,3886
23792.0,3798
23808.0,3912
23824.0,3863
23840.0,3835
23856.0,3882
23872.0,3713
23888.0,3842
23904.0,3739
23920.0,3751
23936.0,3625
23952.0,3768
23968.0,3579
23984.0,3586
24000.0,3658
24016.0,3778
24032.0,3583
24048.0,3584
24064.0,3542
24080.0,3542
24096.0,3623
24112.0,3576
24128.0,3533
24144.0,3584
24160.0,3679
24176.0,3401
24192.0,3490
24208.0,3499
24224.0,3479
24240.0,3407
24256.0,3497
24272.0,3394
24288.0,3536
24304.0,3451
24320.0,3352
24336.0,3252
24352.0,3395
24368.0,3351
24384.0,3330
24400.0,3267
24416.0,3411
24432.0,3286
24448.0,3301
24464.0,3373
24480.0,3305
24496.0,3252
24512.0,3331
24528.0,3343
24544.0,3270
24560.0,3275
24576.0,3260
24592.0,3185
24608.0,3241
24624.0,3191
24640.0,3143
24656.0,3243
24672.0,3088
24688.0,3083
24704.0,3178
24720.0,3175
24736.0,3227
24752.0,3131
24768.0,3066
24784.0,3066
24800.0,2927
24816.0,3063
24832.0,3073
24848.0,2965
24864.0,3032
24880.0,3048
24896.0,2878
24912.0,3006
24928.0,2977
24944.0,2959
24960.0,2879
24976.0,2926
24992.0,2926
25008.0,2958
25024.0,2893
25040.0,2865
25056.0,2893
25072.0,2896
25088.0,2802
25104.0,2901
25120.0,2809
25136.0,2903
25152.0,2798
25168.0,2788
25184.0,2793
25200.0,2731
25216.0,2805
25232.0,2876
25248.0,2826
25264.0,2770
25280.0,2710
25296.0,2690
25312.0,2737
25328.0,2673
25344.0,2676
25360.0,2706
25376.0,2705
25392.0,2625
25408.0,2641
25424.0,2676
25440.0,2619
25456.0,2581
25472.0,2658
25488.0,2566
25504.0,2618
25520.0,2524
25536.0,2601
25552.0,2631
25568.0,2650
25584.0,2589
25600.0,2675
25616.0,2478
25632.0,2482
25648.0,2505
25664.0,2559
25680.0,2564
25696.0,2496
25712.0,2548
25728.0,2513
25744.0,2441
25760.0,2418
25776.0,2462
25792.0,2494
25808.0,2320
25824.0,2390
25840.0,2407
25856.0,2357
25872.0,2455
25888.0,2340
25904.0,2454
25920.0,2326
25936.0,2402
25952.0,2355
25968.0,2351
25984.0,2290
26000.0,2349
26016.0,2313
26032.0,2353
26048.0,2238
26064.0,2251
26080.0,2257
26096.0,2305
26112.0,2140
26128.0,2292
26144.0,2224
26160.0,2251
26176.0,2210
26192.0,2209
26208.0,2140
26224.0,2184
26240.0,2101
26256.0,2102
26272.0,2178
26288.0,2236
26304.0,2204
26320.0,2134
26336.0,2093
26352.0,2100
26368.0,2005
26384.0,2062
26400.0,2147
26416.0,2103
26432.0,2036
26448.0,2061
26464.0,2058
26480.0,2047
26496.0,2052
26512.0,2103
26528.0,2051
26544.0,1998
26560.0,2056
26576.0,1994
26592.0,2056
26608.0,2019
26624.0,2011
26640.0,2032
26656.0,2001
26672.0,1958
26688.0,1930
26704.0,1899
26720.0,1940
26736.0,1957
26752.0,2028
26768.0,1924
26784.0,1955
26800.0,1890
26816.0,1825
26832.0,1863
26848.0,1925
26864.0,1886
26880.0,1937
26896.0,1873
26912.0,1929
26928.0,1894
26944.0,1845
26960.0,1844
26976.0,1865
26992.0,1785
27008.0,1831
27024.0,1815
27040.0,1729
27056.0,1879
27072.0,1721
27088.0,1785
27104.0,1753
27120.0,1797
27136.0,1820
27152.0,1785
27168.0,1828
27184.0,1764
27200.0,1756
27216.0,1727
27232.0,1772
27248.0,1692
27264.0,1768
27280.0,1700
27296.0,1710
27312.0,1729
27328.0,1711
27344.0,1648
27360.0,1723
27376.0,1675
27392.0,1682
27408.0,1640
27424.0,1629
27440.0,1640
27456.0,1647
27472.0,1700
27488.0,1635
27504.0,1597
27520.0,1568
27536.0,1602
27552.0,1566
27568.0,1667
27584.0,1622
27600.0,1639
27616.0,1539
27632.0,1565
27648.0,1611
27664.0,1579
27680.0,1508
27696.0,1575
27712.0,1557
27728.0,1556
27744.0,1601
27760.0,1524
27776.0,1594
27792.0,1501
27808.0,1511
27824.0,1590
27840.0,1498
27856.0,1520
27872.0,1525
27888.0,1444
27904.0,1487
27920.0,1483
27936.0,1449
27952.0,1397
27968.0,1469
27984.0,1485
28000.0,1430
28016.0,1463
28032.0,1425
28048.0,1459
28064.0,1479
28080.0,1399
28096.0,1401
28112.0,1416
28128.0,1368
28144.0,1397
28160.0,1412
28176.0,1397
28192.0,1391
28208.0,1370
28224.0,1407
28240.0,1355
28256.0,1388
28272.0,1322
28288.0,1346
28304.0,1367
28320.0,1353
28336.0,1368
28352.0,1335
28368.0,1323
28384.0,1406
28400.0,1372
28416.0,1280
28432.0,1359
28448.0,1315
28464.0,1371
28480.0,1330
28496.0,1319
28512.0,1307
28528.0,1334
28544.0,1313
28560.0,1195
28576.0,1289
28592.0,1195
28608.0,1297
28624.0,1278
28640.0,1264
28656.0,1216
28672.0,1266
28688.0,1278
28704.0,1202
28720.0,1289
28736.0,1159
28752.0,1229
28768.0,1259
28784.0,1219
28800.0,1207
28816.0,1247
28832.0,1165
28848.0,1203
28864.0,1147
28880.0,1156
28896.0,1156
28912.0,1167
28928.0,1177
28944.0,1175
28960.0,1169
28976.0,1206
28992.0,1182
29008.0,1139
29024.0,1191
29040.0,1112
29056.0,1099
29072.0,1140
29088.0,1091
29104.0,1107
29120.0,1136
29136.0,1121
29152.0,1151
29168.0,1107
29184.0,1160
29200.0,1087
29216.0,1136
29232.0,1096
29248.0,1083
29264.0,1063
29280.0,1145
29296.0,1093
29312.0,1044
29328.0,1059
29344.0,1098
29360.0,1076
29376.0,1078
29392.0,1085
29408.0,1051
29424.0,1030
29440.0,1044
29456.0,1042
29472.0,1026
29488.0,1055
29504.0,1072
29520.0,1082
29536.0,1036
29552.0,1017
29568.0,946
29584.0,1045
29600.0,1017
29616.0,1052
29632.0,971
29648.0,969
29664.0,1020
29680.0,959
29696.0,976
29712.0,999
29728.0,924
29744.0,1012
29760.0,935
29776.0,915
29792.0,992
29808.0,982
29824.0,934
29840.0,995
29856.0,930
29872.0,973
29888.0,948
29904.0,905
29920.0,951
29936.0,971
29952.0,977
29968.0,937
29984.0,882
30000.0,947
30016.0,935
30032.0,937
30048.0,981
30064.0,894
30080.0,897
30096.0,905
30112.0,909
30128.0,878
30144.0,918
30160.0,949
30176.0,867
30192.0,879
30208.0,872
30224.0,810
30240.0,891
30256.0,883
30272.0,847
30288.0,839
30304.0,912
30320.0,872
30336.0,873
30352.0,875
30368.0,877
30384.0,866
30400.0,820
30416.0,876
30432.0,807
30448.0,859
30464.0,812
